,customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period
2786,TS385275,XXXX,C02,F,2018-03-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,3.0,3.0,1,2018-07-31,4
2787,OA137459,XXXX,C03,F,2018-03-01,2018-07-31 00:00:00,CA1,1,2_야간,6000,2_일반,4,1,2.5,2.5,0,2018-07-31,4
2788,OA590881,XXXX,C01,M,2018-03-01,2018-07-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,2,2.5,3.0,0,2018-07-31,4
2789,TS805246,XXXXX,C02,F,2018-03-01,2018-07-31 00:00:00,CA1,1,1_주간,7500,2_일반,5,3,3.5,3.75,0,2018-07-31,4
2792,PL543177,XXXXX,C01,M,2018-03-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1,1,1.0,1.0,0,2018-04-30,1
2793,AS115107,XXXX,C03,M,2018-03-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,2,2,2.0,2.0,0,2018-04-30,1
2794,PL431024,XXXX,C01,M,2018-03-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,1,1,1.0,1.0,0,2018-04-30,1
2796,HD295267,XXXXX,C01,M,2018-03-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,10,2,5.0,5.4,1,2018-08-31,5
2798,AS055680,XXXXX,C01,M,2018-03-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,3,3,3.0,3.0,0,2018-06-30,3
2799,HD454734,XXXXX,C01,M,2018-03-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,7,1,4.0,4.0,1,2019-02-28,11
2800,HD747377,XXXX,C01,F,2018-03-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,4,4.5,4.5,1,2018-05-31,2
2801,IK290152,XXXXX,C02,M,2018-03-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,2.5,2.5,0,2018-05-31,2
2802,PL145308,XXXXX,C02,F,2018-03-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,4,1,2.5,2.5,0,2018-05-31,2
2803,TS750599,XXXX,C02,F,2018-03-01,2018-05-31 00:00:00,CA1,1,1_주간,7500,2_일반,3,1,2.0,2.0,0,2018-05-31,2
2804,GD695696,XXXX,C01,F,2018-03-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,5,3,4.0,4.0,1,2018-05-31,2
2807,PL215752,XXXXX,C02,F,2018-03-01,2019-02-28 00:00:00,CA1,1,1_주간,7500,2_일반,7,3,4.0,4.7272727272727275,1,2019-02-28,11
2808,PL862175,XXXX,C01,M,2018-03-01,2019-02-28 00:00:00,CA1,1,0_종일,10500,2_일반,8,3,5.0,5.090909090909091,1,2019-02-28,11
2809,HI147428,XXXX,C02,F,2018-03-01,2018-06-30 00:00:00,CA1,1,1_주간,7500,2_일반,4,2,3.0,3.0,1,2018-06-30,3
2810,IK975905,XXXX,C03,M,2018-03-01,2019-02-28 00:00:00,CA1,1,2_야간,6000,2_일반,7,1,3.0,3.5454545454545454,1,2019-02-28,11
2813,HI813237,XXX,C01,F,2018-03-01,2018-06-30 00:00:00,CA1,1,0_종일,10500,2_일반,4,1,3.0,2.6666666666666665,1,2018-06-30,3
2816,PL995085,XXXXXX,C01,M,2018-04-01,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,3.0,4.2,1,2018-08-31,4
2817,PL320453,XXX,C01,M,2018-04-01,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,4.0,4.285714285714286,1,2018-10-31,6
2818,AS823436,XXXXX,C01,F,2018-04-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,5.0,4.888888888888889,1,2018-12-31,8
2819,TS894938,XXXXXX,C01,M,2018-04-01,2019-02-28 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,4.0,3.909090909090909,0,2019-02-28,10
2820,HI697849,XXXXX,C03,M,2018-04-01,2018-07-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,6,2,4.5,4.25,0,2018-07-31,3
2821,OA291049,XXXX,C02,F,2018-04-01,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,10,2,7.0,6.333333333333333,1,2018-06-30,2
2822,AS501123,XXXX,C03,M,2018-04-01,2018-10-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,3,5.0,5.571428571428571,0,2018-10-31,6
2823,OA157445,XXXX,C03,F,2018-04-01,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,1,3.0,3.888888888888889,1,2018-12-31,8
2824,HI984860,XXX,C01,M,2018-04-01,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,3,3.0,5.0,0,2018-06-30,2
2825,IK251979,XXXXX,C01,M,2018-04-01,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,5.0,4.666666666666667,0,2018-09-30,5
2827,IK528327,XXX,C01,F,2018-04-01,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,5.0,4.75,1,2018-11-30,7
2828,IK661529,XXXXX,C01,M,2018-04-01,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,4.5,4.833333333333333,1,2019-03-31,11
2829,IK881709,XXX,C03,M,2018-04-01,2019-01-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,1,3.0,4.1,1,2019-01-31,9
2830,IK059828,XXXXX,C01,M,2018-04-01,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,5.0,4.666666666666667,1,2018-12-31,8
2831,HI195873,XXX,C01,F,2018-04-02,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,2,3.0,4.4,1,2018-08-31,4
2832,TS322485,XX,C03,F,2018-04-02,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,6,1,2.0,2.8,1,2018-08-31,4
2833,IK552971,XXXXX,C02,F,2018-04-02,2018-08-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,3,3.0,4.4,0,2018-08-31,4
2834,PL000560,XXX,C01,M,2018-04-02,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,3,3.5,4.75,1,2018-07-31,3
2835,HD218970,XXXXX,C01,F,2018-04-02,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,3,4.0,4.75,1,2018-11-30,7
2836,IK782104,XXX,C01,M,2018-04-02,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,5.0,5.0,1,2019-03-31,11
2837,IK407687,XXXXXX,C01,F,2018-04-03,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,1,3.0,3.9166666666666665,1,2019-03-31,11
2838,IK588471,XXXXXX,C01,M,2018-04-03,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,3,3.5,4.0,1,2018-09-30,5
2840,OA324857,XXXXX,C01,F,2018-04-03,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,3,5.0,5.666666666666667,1,2018-06-30,2
2841,PL248851,XXXXXX,C03,F,2018-04-03,2019-02-28 00:00:00,CA3,1,2_야간,6000,1_입회비무료,10,1,5.0,5.454545454545454,1,2019-02-28,10
2842,AS450151,XXXXX,C02,F,2018-04-03,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,3.0,4.333333333333333,0,2018-06-30,2
2843,HI980650,XXXXXX,C01,M,2018-04-03,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,3,3.0,4.666666666666667,0,2018-06-30,2
2844,GD869479,XXXXX,C01,F,2018-04-03,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,5.0,5.0,1,2018-05-31,1
2845,AS251169,XXXXX,C01,F,2018-04-03,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,2,5.0,5.2,1,2019-01-31,9
2846,HD351145,XXXXX,C01,F,2018-04-04,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,4.0,4.1,1,2019-01-31,9
2847,OA109367,XXXXX,C03,M,2018-04-04,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,2,4.0,5.0,0,2018-06-30,2
2848,OA663815,XXXX,C01,M,2018-04-04,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,4.0,4.555555555555555,1,2018-12-31,8
2850,TS803328,XXX,C02,F,2018-04-04,2018-08-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,5.0,4.8,0,2018-08-31,4
2851,OA546913,XXXXX,C02,M,2018-04-04,2018-12-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,2,5.0,5.555555555555555,0,2018-12-31,8
2853,HD523855,XXXXX,C03,M,2018-04-04,2019-03-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,1,4.5,5.083333333333333,1,2019-03-31,11
2854,IK654848,XXXXXX,C02,M,2018-04-04,2018-11-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,2,4.0,4.125,1,2018-11-30,7
2855,IK165785,XXX,C03,M,2018-04-04,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,2,5.0,4.6,1,2018-08-31,4
2856,HI302801,XXX,C02,F,2018-04-05,2019-01-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,4.0,4.6,1,2019-01-31,9
2859,HI637417,XXXXX,C01,M,2018-04-05,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,4,6.0,6.0,0,2018-05-31,1
2860,IK679682,XXX,C02,M,2018-04-05,2019-01-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,1,4.5,4.3,1,2019-01-31,9
2861,TS681471,XXXXX,C03,F,2018-04-05,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,12,2,5.0,6.333333333333333,1,2018-06-30,2
2862,TS655367,XX,C01,F,2018-04-05,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,3.5,4.125,1,2018-11-30,7
2865,GD115456,XXXXX,C01,M,2018-04-05,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,4.0,3.6666666666666665,1,2018-12-31,8
2866,IK403801,XXXXX,C03,M,2018-04-05,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,2,5.0,4.666666666666667,1,2018-12-31,8
2867,TS609478,XXXX,C02,M,2018-04-06,2018-07-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,2,4.5,5.0,1,2018-07-31,3
2868,HD434417,XXXX,C02,F,2018-04-06,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,1,3.0,3.8333333333333335,0,2018-09-30,5
2869,HD997786,XX,C01,M,2018-04-06,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,5.5,5.25,1,2018-07-31,3
2870,AS645809,XXXX,C02,F,2018-04-06,2018-11-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,2,3.0,3.875,1,2018-11-30,7
2872,AS509237,XXXXXX,C01,F,2018-04-06,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,3.0,4.0,1,2018-12-31,8
2873,AS200286,XXXX,C01,F,2018-04-06,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,5.0,4.9,1,2019-01-31,9
2875,HI596179,XXXX,C03,F,2018-04-06,2018-11-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,11,1,3.5,4.0,1,2018-11-30,7
2876,OA393110,XXXXX,C03,F,2018-04-06,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,6.0,4.4,1,2018-08-31,4
2877,GD587474,XXXXXX,C02,F,2018-04-06,2018-07-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,2,5.0,5.0,0,2018-07-31,3
2878,HI555012,XXXXXX,C01,M,2018-04-07,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,4.0,4.8,1,2018-08-31,4
2879,OA186702,XXXXX,C01,M,2018-04-07,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,4.0,5.166666666666667,1,2018-09-30,5
2880,IK552816,XXXXX,C03,M,2018-04-07,2018-09-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,2,3.5,4.166666666666667,0,2018-09-30,5
2881,IK190403,XXX,C01,M,2018-04-07,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,4.5,4.8,1,2019-01-31,9
2883,OA635459,XXXXXX,C01,M,2018-04-07,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,5,2,4.0,3.4,0,2018-08-31,4
2884,HI140097,XXX,C03,F,2018-04-07,2019-02-28 00:00:00,CA3,1,2_야간,6000,1_입회비무료,10,1,5.0,5.0,1,2019-02-28,10
2885,IK491887,XXXXX,C01,F,2018-04-08,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,5.0,4.9,0,2019-01-31,9
2887,TS117409,XXXXX,C01,M,2018-04-08,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,11,2,4.0,5.142857142857143,1,2018-10-31,6
2888,GD768522,XXX,C02,F,2018-04-08,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,6,2,5.0,4.285714285714286,1,2018-10-31,6
2890,OA472503,XXXXXX,C01,F,2018-04-08,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,5.5,5.1,1,2019-01-31,9
2892,GD639619,XXXX,C03,M,2018-04-08,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,4,6.0,6.333333333333333,1,2018-06-30,2
2893,IK287037,XXXXX,C01,F,2018-04-08,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,4.0,4.5,0,2018-07-31,3
2894,PL683089,XXXXX,C02,F,2018-04-08,2019-01-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,4.5,4.2,1,2019-01-31,9
2895,HI377541,XXXXX,C01,F,2018-04-09,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,5.5,5.0,0,2018-07-31,3
2896,HI073600,XXXX,C01,M,2018-04-09,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,5.0,4.75,0,2018-07-31,3
2898,IK697935,XXXX,C01,M,2018-04-09,2019-01-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,4.5,4.8,1,2019-01-31,9
2899,PL975826,XXXX,C02,F,2018-04-09,2018-06-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,11,2,3.0,5.333333333333333,0,2018-06-30,2
2900,TS866911,XXXX,C01,M,2018-04-09,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,3,6.5,6.5,0,2018-05-31,1
2901,TS408600,XXX,C01,M,2018-04-09,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,1,2.0,3.0,0,2018-08-31,4
2902,AS185951,XXXX,C02,F,2018-04-09,2019-01-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,10,1,3.0,3.8,0,2019-01-31,9
2903,IK973289,XXXX,C01,F,2018-04-09,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,2.0,3.4,0,2018-08-31,4
2904,PL379434,XXXX,C02,F,2018-04-09,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,3.0,4.0,0,2018-10-31,6
2905,OA761455,XXXX,C01,F,2018-04-09,2019-02-28 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,4.0,4.090909090909091,1,2019-02-28,10
2906,HD268534,XXX,C02,F,2018-04-09,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,4.0,5.0,1,2018-09-30,5
2907,HD677310,XXXXX,C01,F,2018-04-09,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,2,4.0,4.625,1,2018-11-30,7
2908,PL542865,XXXXX,C03,M,2018-04-09,2018-11-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,6,3,4.0,4.0,1,2018-11-30,7
2909,AS546422,XXXXX,C01,M,2018-04-10,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,4.0,4.75,1,2019-03-31,11
2910,GD001473,XXX,C01,M,2018-04-10,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,1,4.0,4.166666666666667,0,2018-09-30,5
2911,IK884794,XXXX,C02,F,2018-04-10,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,3,5.0,5.142857142857143,1,2018-10-31,6
2912,IK057216,XXX,C03,M,2018-04-11,2018-10-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,11,3,4.0,5.857142857142857,1,2018-10-31,6
2914,GD151877,XXXXXX,C03,M,2018-04-11,2018-07-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,3,3.0,4.25,0,2018-07-31,3
2915,GD176879,XXXXXX,C01,M,2018-04-11,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,4.5,4.5,0,2018-09-30,5
2917,HI402317,XXX,C01,F,2018-04-11,2018-08-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,4.0,4.2,0,2018-08-31,4
2918,HD295608,XXXXX,C02,F,2018-04-11,2018-12-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,3.0,3.888888888888889,1,2018-12-31,8
2919,OA680638,XX,C03,M,2018-04-11,2019-02-28 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,1,5.0,4.545454545454546,1,2019-02-28,10
2920,TS789849,XXXX,C01,M,2018-04-11,2018-09-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,4.0,4.333333333333333,1,2018-09-30,5
2921,GD921810,XXXX,C03,M,2018-04-11,2018-10-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,6.0,4.714285714285714,1,2018-10-31,6
2922,OA973146,XXXX,C01,F,2018-04-11,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,5.0,4.666666666666667,0,2018-12-31,8
2923,AS920111,XX,C03,F,2018-04-11,2018-08-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,10,1,5.0,4.6,0,2018-08-31,4
2924,IK988092,XXXXX,C01,M,2018-04-11,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,5.0,4.75,1,2019-03-31,11
2925,HD256907,XXXXX,C01,M,2018-04-11,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,6,2,2.0,3.3333333333333335,0,2018-06-30,2
2926,HI570258,XXXXXX,C01,F,2018-04-11,2019-02-28 00:00:00,CA3,1,0_종일,10500,1_입회비무료,11,1,4.0,4.090909090909091,1,2019-02-28,10
2928,GD210507,XXXXX,C03,M,2018-04-11,2019-03-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,1,5.0,4.666666666666667,1,2019-03-31,11
2929,GD513608,XX,C01,F,2018-04-11,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,5.0,5.0,0,2018-05-31,1
2930,TS727656,XXXXX,C03,F,2018-04-12,2018-09-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,4.0,4.0,0,2018-09-30,5
2931,TS075183,XXXXX,C01,M,2018-04-12,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,4.5,4.25,1,2018-11-30,7
2932,HD293656,XXX,C01,M,2018-04-12,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,4.0,5.0,1,2018-10-31,6
2933,GD098851,XXXXXX,C03,M,2018-04-12,2019-03-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,10,2,5.5,5.416666666666667,1,2019-03-31,11
2934,GD646501,XXXX,C02,F,2018-04-12,2018-12-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,10,1,4.0,4.333333333333333,0,2018-12-31,8
2935,HD876492,XXXXXX,C02,F,2018-04-12,2018-05-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,3,6.0,6.0,0,2018-05-31,1
2937,HI402688,XXXX,C02,F,2018-04-12,2019-03-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,4.5,4.333333333333333,1,2019-03-31,11
2938,OA897552,XXX,C02,F,2018-04-12,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,5.0,4.428571428571429,1,2018-10-31,6
2939,IK032596,XXX,C02,F,2018-04-12,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,2,5.5,5.333333333333333,1,2018-09-30,5
2940,AS721170,XXX,C02,F,2018-04-12,2019-01-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,1,4.0,3.7,1,2019-01-31,9
2941,AS345469,XXXX,C02,F,2018-04-12,2019-03-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,1,3.5,3.6666666666666665,0,2019-03-31,11
2942,AS502510,XX,C02,F,2018-04-12,2018-08-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,2,4.0,4.4,0,2018-08-31,4
2943,GD475433,XXX,C02,F,2018-04-12,2018-10-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,2,3.0,4.857142857142857,1,2018-10-31,6
2944,GD378149,XXXX,C02,M,2018-04-12,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,11,2,4.0,5.333333333333333,0,2018-09-30,5
2945,PL745124,XX,C03,M,2018-04-13,2018-12-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,3.0,3.4444444444444446,0,2018-12-31,8
2946,IK761631,XXXXX,C03,M,2018-04-13,2019-01-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,4.5,4.2,1,2019-01-31,9
2952,HD643188,XXXXXX,C01,F,2018-04-13,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,6.0,5.333333333333333,0,2018-06-30,2
2954,GD915723,XXXX,C02,F,2018-04-13,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,6,2,4.0,4.0,0,2018-09-30,5
2955,OA484337,XX,C01,F,2018-04-13,2019-02-28 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,4.0,5.090909090909091,1,2019-02-28,10
2956,HD634523,XXXX,C03,F,2018-04-13,2019-01-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,4.0,4.0,0,2019-01-31,9
2957,OA396855,XXXX,C02,F,2018-04-13,2019-01-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,4.0,4.3,1,2019-01-31,9
2958,AS354246,XXXXX,C01,M,2018-04-13,2018-05-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,6,7.0,7.0,0,2018-05-31,1
2959,GD165203,XXXXX,C01,F,2018-04-14,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,1,5.0,4.571428571428571,1,2018-10-31,6
2960,PL849292,XXX,C01,M,2018-04-14,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,8,2,6.0,5.111111111111111,0,2018-12-31,8
2961,HI606358,XXXX,C01,M,2018-04-14,2018-12-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,11,1,4.0,4.555555555555555,1,2018-12-31,8
2962,IK430848,XXXXXX,C01,F,2018-04-14,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,4.0,4.571428571428571,1,2018-10-31,6
2963,HD874104,XXXXX,C03,F,2018-04-14,2018-10-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,3,4.0,4.142857142857143,1,2018-10-31,6
2964,TS345366,XXXXX,C02,F,2018-04-14,2018-09-30 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,2,4.5,4.5,1,2018-09-30,5
2966,GD174951,XXX,C02,M,2018-04-14,2018-12-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,2,4.0,4.666666666666667,1,2018-12-31,8
2967,HD032015,XXX,C01,F,2018-04-14,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,4.0,4.916666666666667,1,2019-03-31,11
2968,HD717249,XXX,C01,F,2018-04-14,2018-10-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,10,1,5.0,4.714285714285714,0,2018-10-31,6
2969,IK082424,XXXX,C03,F,2018-04-14,2019-03-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,1,5.0,5.166666666666667,1,2019-03-31,11
2970,PL850297,XXXX,C02,F,2018-04-15,2018-05-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,2,5.5,5.5,0,2018-05-31,1
2971,HD104614,XXXXX,C02,F,2018-04-15,2019-02-28 00:00:00,CA3,1,1_주간,7500,1_입회비무료,8,1,4.0,4.2727272727272725,1,2019-02-28,10
2972,OA245976,XXXXXX,C03,M,2018-04-15,2018-11-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,2,4.0,4.0,1,2018-11-30,7
2973,GD390290,XXXXX,C03,M,2018-04-15,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,11,2,4.0,5.666666666666667,0,2018-06-30,2
2974,OA507872,XXXXX,C01,M,2018-04-15,2018-06-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,5,5.0,6.333333333333333,0,2018-06-30,2
2976,HD069655,XXXX,C01,M,2018-04-15,2018-11-30 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,3,4.5,4.875,1,2018-11-30,7
2977,AS628722,XXX,C02,F,2018-04-15,2019-02-28 00:00:00,CA3,1,1_주간,7500,1_입회비무료,9,1,4.0,4.454545454545454,1,2019-02-28,10
2978,HI491991,XXXX,C03,M,2018-04-15,2018-06-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,9,2,6.0,5.666666666666667,0,2018-06-30,2
2980,HD571515,XXXXX,C01,F,2018-04-15,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,4.5,4.583333333333333,1,2019-03-31,11
2981,OA405652,XXXXX,C03,M,2018-04-15,2019-01-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,2,4.0,4.4,1,2019-01-31,9
2983,PL064289,XXX,C03,M,2018-04-15,2018-11-30 00:00:00,CA3,1,2_야간,6000,1_입회비무료,7,1,4.5,3.75,1,2018-11-30,7
2984,IK642724,XXX,C01,F,2018-04-15,2019-03-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,2,5.0,5.5,1,2019-03-31,11
2985,HI085532,XXXXX,C01,F,2018-04-15,2018-07-31 00:00:00,CA3,1,0_종일,10500,1_입회비무료,7,2,3.0,3.75,0,2018-07-31,3
2986,HI049184,XXXXX,C03,M,2018-04-15,2018-10-31 00:00:00,CA3,1,2_야간,6000,1_입회비무료,8,1,3.0,4.142857142857143,0,2018-10-31,6
2987,OA710903,XXXXXX,C01,F,2018-04-15,2019-02-28 00:00:00,CA3,1,0_종일,10500,1_입회비무료,9,1,5.0,5.0,0,2019-02-28,10
2988,HD981197,XXX,C02,F,2018-04-15,2018-12-31 00:00:00,CA3,1,1_주간,7500,1_입회비무료,7,1,4.0,4.444444444444445,0,2018-12-31,8
