customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,max,min,median,mean,routine_flg,calc_date,membership_period,start_date_month
TS803730,XXXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,6,3,5.0,4.75,1,2019-04-30,44,201508
GD266112,XXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,6,2,4.0,3.75,1,2019-04-30,44,201508
GD687485,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.916666666666667,1,2019-04-30,44,201508
TS861244,XXXXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,7,3,4.0,4.5,1,2019-04-30,44,201508
OA313854,XXXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,7,1,3.5,3.75,1,2019-04-30,44,201508
PL101549,XX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,7,3,4.5,4.75,1,2019-04-30,44,201508
OA484479,XXXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,1,5.0,4.166666666666667,1,2019-04-30,44,201508
HI978590,XXXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,9,3,5.0,5.166666666666667,1,2019-04-30,44,201508
HD405727,XX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,5,1,4.0,3.5833333333333335,1,2019-04-30,44,201508
HD145501,XXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,7,3,5.0,4.916666666666667,1,2019-04-30,44,201508
HI920533,XX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,8,2,5.5,5.0,1,2019-04-30,44,201508
TS386881,XXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,1,4.5,4.416666666666667,1,2019-04-30,44,201508
TS864496,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,8,2,4.0,4.583333333333333,1,2019-04-30,44,201508
OA278526,XXXXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,6,3,5.0,4.916666666666667,1,2019-04-30,44,201508
GD639344,XXXXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,5,2,4.5,3.8333333333333335,1,2019-04-30,44,201508
HD862235,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,1,4.0,4.166666666666667,1,2019-04-30,44,201508
HI531972,XXXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,7,1,4.0,4.083333333333333,1,2019-04-30,44,201508
OA368057,XXXXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,3.5833333333333335,1,2019-04-30,44,201508
TS675030,XXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,9,2,5.0,4.833333333333333,1,2019-04-30,44,201508
OA085890,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,3.9166666666666665,1,2019-04-30,44,201508
PL876202,XXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,7,2,4.0,4.166666666666667,1,2019-04-30,44,201508
OA250167,XXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,7,2,4.0,4.166666666666667,1,2019-04-30,44,201508
TS357089,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,2,4.5,4.416666666666667,1,2019-04-30,44,201508
OA869136,XX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,6,3,4.0,4.083333333333333,1,2019-04-30,44,201508
TS147383,XXXXX,C03,F,2015-08-01,,CA1,0,2_야간,6000,2_일반,5,1,4.0,3.75,1,2019-04-30,44,201508
AS875048,XXXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,8,3,5.0,5.166666666666667,1,2019-04-30,44,201508
GD687670,XXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,7,2,4.5,4.333333333333333,1,2019-04-30,44,201508
IK787243,XX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,6,2,5.0,4.333333333333333,1,2019-04-30,44,201508
AS092144,XX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,8,1,4.0,4.333333333333333,1,2019-04-30,44,201508
IK446815,XXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,9,2,5.5,5.333333333333333,1,2019-04-30,44,201508
TS085215,XXXXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,7,2,5.0,5.25,1,2019-04-30,44,201508
PL652437,XXXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,7,2,5.0,4.833333333333333,1,2019-04-30,44,201508
HI929904,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,3,4.0,4.416666666666667,1,2019-04-30,44,201508
HD733934,XXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.666666666666667,1,2019-04-30,44,201508
IK516841,XXXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,3,5.0,4.583333333333333,1,2019-04-30,44,201508
HI072340,XXXXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,9,3,4.5,5.083333333333333,1,2019-04-30,44,201508
HI963277,XXX,C03,M,2015-08-01,,CA1,0,2_야간,6000,2_일반,6,2,4.0,3.8333333333333335,1,2019-04-30,44,201508
IK248737,XXXXXX,C02,F,2015-08-01,,CA1,0,1_주간,7500,2_일반,6,2,4.0,4.0,1,2019-04-30,44,201508
OA955085,XXXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,8,2,4.0,4.5,1,2019-04-30,44,201508
GD257904,XXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,7,3,4.0,4.75,1,2019-04-30,44,201508
HI184733,XXXXX,C01,M,2015-08-01,,CA1,0,0_종일,10500,2_일반,6,3,4.0,4.416666666666667,1,2019-04-30,44,201508
HI969840,XXXXX,C01,F,2015-08-01,,CA1,0,0_종일,10500,2_일반,7,3,4.5,4.75,1,2019-04-30,44,201508
IK569155,XXXXXX,C02,M,2015-08-01,,CA1,0,1_주간,7500,2_일반,8,1,4.5,4.916666666666667,1,2019-04-30,44,201508
OA255039,XXXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,5.0,4.833333333333333,1,2019-04-30,43,201509
TS621030,XXXX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,5,2,4.0,3.9166666666666665,1,2019-04-30,43,201509
TS364512,XXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,8,2,5.0,5.25,1,2019-04-30,43,201509
OA427079,XXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,6,2,4.0,3.8333333333333335,1,2019-04-30,43,201509
IK986011,XXXX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,6,1,5.0,4.833333333333333,1,2019-04-30,43,201509
AS124354,XXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,3,4.0,4.583333333333333,1,2019-04-30,43,201509
HD867526,XXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,2,4.5,4.25,1,2019-04-30,43,201509
HD379875,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,4.5,4.833333333333333,1,2019-04-30,43,201509
AS736672,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,6,1,5.0,4.583333333333333,1,2019-04-30,43,201509
OA285691,XXXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,5.0,5.416666666666667,1,2019-04-30,43,201509
PL634236,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,1,3.0,3.5833333333333335,1,2019-04-30,43,201509
IK051737,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,4.5,4.5,1,2019-04-30,43,201509
OA628170,XXX,C03,F,2015-09-01,,CA1,0,2_야간,6000,2_일반,8,1,5.0,4.666666666666667,1,2019-04-30,43,201509
IK018825,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,3,5.0,5.25,1,2019-04-30,43,201509
HI673538,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,3,6.0,5.75,1,2019-04-30,43,201509
IK433428,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,6,1,5.0,4.25,1,2019-04-30,43,201509
GD004422,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,2,6.0,5.666666666666667,1,2019-04-30,43,201509
TS861788,XX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,1,5.0,4.666666666666667,1,2019-04-30,43,201509
AS603613,XXXXX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,8,3,4.0,4.75,1,2019-04-30,43,201509
TS161670,XXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,1,5.5,5.75,1,2019-04-30,43,201509
HD862369,XXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,8,1,5.5,4.833333333333333,1,2019-04-30,43,201509
PL507166,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,4.0,4.083333333333333,1,2019-04-30,43,201509
HI003514,XXXXX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,8,2,3.5,4.333333333333333,1,2019-04-30,43,201509
TS995299,XXXXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,2,4.5,4.5,1,2019-04-30,43,201509
PL753720,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,4.0,4.333333333333333,1,2019-04-30,43,201509
IK292139,XX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,2,4.0,4.416666666666667,1,2019-04-30,43,201509
HD289026,XXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,1,4.0,4.083333333333333,1,2019-04-30,43,201509
HI376364,XXXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,3.9166666666666665,1,2019-04-30,43,201509
HD561131,XXXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,6,3,4.0,4.083333333333333,1,2019-04-30,43,201509
TS548118,XXXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,1,4.0,4.416666666666667,1,2019-04-30,43,201509
OA544396,XXXXX,C03,F,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,1,5.0,4.75,1,2019-04-30,43,201509
IK733351,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,3,4.0,4.583333333333333,1,2019-04-30,43,201509
GD280871,XXX,C02,M,2015-09-01,,CA1,0,1_주간,7500,2_일반,7,1,4.5,4.25,1,2019-04-30,43,201509
HD914078,XXXX,C03,F,2015-09-01,,CA1,0,2_야간,6000,2_일반,6,3,4.0,4.416666666666667,1,2019-04-30,43,201509
TS159187,XXXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,6,3,4.5,4.5,1,2019-04-30,43,201509
IK266002,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,1,5.0,4.416666666666667,1,2019-04-30,43,201509
PL144435,XXXXX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,5,1,4.0,3.8333333333333335,1,2019-04-30,43,201509
HD012547,XX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,4.0,4.083333333333333,1,2019-04-30,43,201509
TS624020,XXXXXX,C03,F,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,2,5.5,5.25,1,2019-04-30,43,201509
GD693914,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,2,5.0,5.083333333333333,1,2019-04-30,43,201509
HD981950,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,2,4.0,4.583333333333333,1,2019-04-30,43,201509
GD082396,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.833333333333333,1,2019-04-30,43,201509
PL739117,XX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,3,5.0,4.666666666666667,1,2019-04-30,43,201509
PL677323,XXXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,5.5,5.333333333333333,1,2019-04-30,43,201509
IK096992,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,2,4.0,4.166666666666667,1,2019-04-30,43,201509
TS718154,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,4.5,4.583333333333333,1,2019-04-30,43,201509
OA962428,XXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,6,2,4.0,4.416666666666667,1,2019-04-30,43,201509
HI270880,XX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,7,1,3.0,4.0,1,2019-04-30,43,201509
GD879805,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,6,1,4.0,4.083333333333333,1,2019-04-30,43,201509
IK616816,XXXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,4.0,4.333333333333333,1,2019-04-30,43,201509
PL394207,XXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.833333333333333,1,2019-04-30,43,201509
GD362521,XXX,C03,F,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,1,4.0,3.6666666666666665,1,2019-04-30,43,201509
HD775663,XXXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,3,5.0,4.916666666666667,1,2019-04-30,43,201509
HD459783,XXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,1,4.5,4.416666666666667,1,2019-04-30,43,201509
GD479679,XXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,2,4.0,4.333333333333333,1,2019-04-30,43,201509
IK886752,XXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,7,3,5.0,5.25,1,2019-04-30,43,201509
HD387344,XXXXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,4.166666666666667,1,2019-04-30,43,201509
OA763272,XXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,1,4.5,4.25,1,2019-04-30,43,201509
HI564909,XXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,5.0,1,2019-04-30,43,201509
TS536483,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,1,5.0,4.916666666666667,1,2019-04-30,43,201509
IK559274,XXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,1,4.5,4.25,1,2019-04-30,43,201509
HI405166,XXXX,C02,F,2015-09-01,,CA1,0,1_주간,7500,2_일반,7,2,5.0,4.416666666666667,1,2019-04-30,43,201509
AS468297,XX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,1,4.0,4.0,1,2019-04-30,43,201509
TS637007,XXXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,2,4.0,4.25,1,2019-04-30,43,201509
TS168517,XX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,4.5,4.75,1,2019-04-30,43,201509
AS712913,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,5.0,1,2019-04-30,43,201509
OA075024,XXXX,C01,M,2015-09-01,,CA1,0,0_종일,10500,2_일반,8,2,5.0,5.0,1,2019-04-30,43,201509
IK799332,XXXX,C03,M,2015-09-01,,CA1,0,2_야간,6000,2_일반,8,1,4.0,4.583333333333333,1,2019-04-30,43,201509
PL929818,XXX,C02,M,2015-09-01,,CA1,0,1_주간,7500,2_일반,7,2,4.0,4.083333333333333,1,2019-04-30,43,201509
TS849376,XXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,7,3,4.5,4.833333333333333,1,2019-04-30,43,201509
TS571375,XXX,C01,F,2015-09-01,,CA1,0,0_종일,10500,2_일반,9,2,4.0,4.333333333333333,1,2019-04-30,43,201509
IK377403,XXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,1,4.5,4.416666666666667,1,2019-04-30,42,201510
HD845666,XXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,4.5,4.5,1,2019-04-30,42,201510
PL081925,XXXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,4.5,4.25,1,2019-04-30,42,201510
OA768446,XXXXXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,6,1,4.0,4.0,1,2019-04-30,42,201510
HD576900,XXXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,4.25,1,2019-04-30,42,201510
GD152639,XXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,3.5,3.8333333333333335,1,2019-04-30,42,201510
IK453330,XXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,7,1,4.5,4.5,1,2019-04-30,42,201510
AS258098,XX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,3.9166666666666665,1,2019-04-30,42,201510
IK130171,XXXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,6,3,5.0,4.666666666666667,1,2019-04-30,42,201510
AS309101,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,1,3.5,3.75,1,2019-04-30,42,201510
AS275166,XXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,6,1,3.0,3.5,1,2019-04-30,42,201510
IK771427,XXXX,C02,M,2015-10-01,,CA1,0,1_주간,7500,2_일반,6,1,3.5,3.75,1,2019-04-30,42,201510
HD484088,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,6,3,4.0,4.333333333333333,1,2019-04-30,42,201510
HD176214,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,4.0,4.416666666666667,1,2019-04-30,42,201510
HI853357,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,3,4.0,4.416666666666667,1,2019-04-30,42,201510
GD589615,XX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,4,5.0,5.083333333333333,1,2019-04-30,42,201510
GD763218,XX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,6,3,4.0,4.166666666666667,1,2019-04-30,42,201510
AS404579,XXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.75,1,2019-04-30,42,201510
OA352833,XX,C02,M,2015-10-01,,CA1,0,1_주간,7500,2_일반,7,3,5.5,5.083333333333333,1,2019-04-30,42,201510
HI201910,XXXXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,7,2,5.0,4.916666666666667,1,2019-04-30,42,201510
IK740134,XXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,8,1,4.5,4.5,1,2019-04-30,42,201510
IK580114,XXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,8,3,5.0,4.666666666666667,1,2019-04-30,42,201510
TS356315,XX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,8,1,5.0,5.083333333333333,1,2019-04-30,42,201510
TS922639,XXXXX,C03,F,2015-10-01,,CA1,0,2_야간,6000,2_일반,7,2,5.0,4.666666666666667,1,2019-04-30,42,201510
PL704025,XXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,8,2,4.5,4.916666666666667,1,2019-04-30,42,201510
HD177050,XXXX,C02,M,2015-10-01,,CA1,0,1_주간,7500,2_일반,7,1,4.5,4.25,1,2019-04-30,42,201510
OA862614,XXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,7,3,4.0,4.5,1,2019-04-30,42,201510
AS105107,XXXXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,7,1,4.0,3.9166666666666665,1,2019-04-30,42,201510
AS359364,XX,C03,F,2015-10-01,,CA1,0,2_야간,6000,2_일반,6,1,4.0,3.75,1,2019-04-30,42,201510
OA462757,XXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.916666666666667,1,2019-04-30,42,201510
PL664277,XXXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,8,2,5.0,5.083333333333333,1,2019-04-30,42,201510
HD995428,XXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,8,1,4.0,3.9166666666666665,1,2019-04-30,42,201510
IK751998,XXXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,10,3,5.0,5.25,1,2019-04-30,42,201510
GD064521,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.666666666666667,1,2019-04-30,42,201510
HD708558,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,3,4.0,4.583333333333333,1,2019-04-30,42,201510
PL343970,XXXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,4,5.0,5.25,1,2019-04-30,42,201510
IK983460,XXXXXX,C02,M,2015-10-01,,CA1,0,1_주간,7500,2_일반,8,3,5.0,5.25,1,2019-04-30,42,201510
IK608489,XXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,8,2,5.0,4.833333333333333,1,2019-04-30,42,201510
IK200910,XXXXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,8,2,4.5,4.666666666666667,1,2019-04-30,42,201510
AS137764,XXX,C02,M,2015-10-01,,CA1,0,1_주간,7500,2_일반,6,2,5.0,4.666666666666667,1,2019-04-30,42,201510
TS640338,XXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,4.5,4.583333333333333,1,2019-04-30,42,201510
AS614406,XXXXX,C03,F,2015-10-01,,CA1,0,2_야간,6000,2_일반,7,2,4.5,4.25,1,2019-04-30,42,201510
HD762188,XXXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,6,2,3.5,3.8333333333333335,1,2019-04-30,42,201510
HI826338,XXXX,C03,F,2015-10-01,,CA1,0,2_야간,6000,2_일반,6,1,4.0,3.75,1,2019-04-30,42,201510
GD672303,XXXXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,7,2,5.0,4.583333333333333,1,2019-04-30,42,201510
TS321715,XXXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,8,1,4.5,4.583333333333333,1,2019-04-30,42,201510
TS798789,XXXXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,8,3,4.5,4.666666666666667,1,2019-04-30,42,201510
HD035838,XXX,C02,F,2015-10-01,,CA1,0,1_주간,7500,2_일반,7,2,4.5,4.833333333333333,1,2019-04-30,42,201510
HI183246,XXX,C01,F,2015-10-01,,CA1,0,0_종일,10500,2_일반,8,1,5.0,4.75,1,2019-04-30,42,201510
TS145533,XXXXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,7,2,4.0,4.166666666666667,1,2019-04-30,42,201510
GD323923,XX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,4.583333333333333,1,2019-04-30,42,201510
AS211705,XXX,C03,M,2015-10-01,,CA1,0,2_야간,6000,2_일반,7,1,6.0,5.166666666666667,1,2019-04-30,42,201510
IK051201,XXXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,7,2,5.5,5.083333333333333,1,2019-04-30,42,201510
AS038564,XXXXX,C01,M,2015-10-01,,CA1,0,0_종일,10500,2_일반,6,2,4.5,4.166666666666667,1,2019-04-30,42,201510
PL576453,XXXXX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,5.0,1,2019-04-30,41,201511
PL351843,XXXXX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,9,1,5.5,5.166666666666667,1,2019-04-30,41,201511
HD134052,XX,C03,F,2015-11-01,,CA1,0,2_야간,6000,2_일반,7,2,5.0,4.916666666666667,1,2019-04-30,41,201511
PL046622,XXXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,9,1,5.5,5.25,1,2019-04-30,41,201511
AS670699,XXXX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,8,1,4.5,4.75,1,2019-04-30,41,201511
PL703435,XXXX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,8,1,4.0,4.333333333333333,1,2019-04-30,41,201511
IK357689,XXXXX,C03,M,2015-11-01,,CA1,0,2_야간,6000,2_일반,6,1,4.0,4.0,1,2019-04-30,41,201511
TS413023,XX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,2,5.0,5.0,1,2019-04-30,41,201511
HD581148,XXXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,3,5.0,5.0,1,2019-04-30,41,201511
HI342075,XXXXX,C03,M,2015-11-01,,CA1,0,2_야간,6000,2_일반,9,2,5.5,5.25,1,2019-04-30,41,201511
HI777528,XXXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,8,3,4.0,4.416666666666667,1,2019-04-30,41,201511
IK766314,XXXXX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,6,1,4.0,4.0,1,2019-04-30,41,201511
GD670693,XXXXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,3,5.0,4.916666666666667,1,2019-04-30,41,201511
OA885929,XXXX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,7,1,4.5,4.166666666666667,1,2019-04-30,41,201511
OA737426,XXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,8,2,5.0,4.75,1,2019-04-30,41,201511
OA791937,XXXXX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,6,2,4.0,4.083333333333333,1,2019-04-30,41,201511
AS297966,XXXX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,8,2,5.0,5.25,1,2019-04-30,41,201511
OA524517,XX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,9,2,5.0,4.666666666666667,1,2019-04-30,41,201511
PL504040,XXXXX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,7,3,5.0,4.583333333333333,1,2019-04-30,41,201511
HD894637,XXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,3,5.0,4.75,1,2019-04-30,41,201511
IK324758,XXXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,1,3.5,3.75,1,2019-04-30,41,201511
HI995135,XXXXXX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,2,4.0,4.333333333333333,1,2019-04-30,41,201511
AS462796,XXX,C03,F,2015-11-01,,CA1,0,2_야간,6000,2_일반,7,2,5.5,5.0,1,2019-04-30,41,201511
PL865030,XXXXX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,3,4.0,4.333333333333333,1,2019-04-30,41,201511
HI337186,XXXXX,C02,F,2015-11-01,,CA1,0,1_주간,7500,2_일반,7,2,3.5,3.9166666666666665,1,2019-04-30,41,201511
AS584189,XXXXX,C01,M,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,2,4.0,4.25,1,2019-04-30,41,201511
OA551532,XX,C03,F,2015-11-01,,CA1,0,2_야간,6000,2_일반,6,2,5.0,4.666666666666667,1,2019-04-30,41,201511
AS009373,XX,C01,F,2015-11-01,,CA1,0,0_종일,10500,2_일반,7,3,5.0,5.083333333333333,1,2019-04-30,41,201511
